,id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url,release_year
308,241,Everquest,https://www.mmobomb.com/g/241/thumbnail.jpg,"EverQuest is a popular 3D fantasy MMORPG that was released on 1999 and since its release has enjoyed numerous expansion packs and content updates. Celebrating its 13th anniversary EverQuest has gone free-to-play with three account levels (free, silver, and gold).",https://www.mmobomb.com/open/everquest,MMORPG,PC (Windows),Daybreak Games,Daybreak Games,2012-12-13,https://www.mmobomb.com/everquest,2012
309,242,Mabinogi,https://www.mmobomb.com/g/242/thumbnail.jpg,"Mabinogi is a free online game developed by devCAT Studio during three years. It’s also an innovative free MMORPG that offers an amazing cartoon look, thanks to a technique called Cartoon Rendering.",https://www.mmobomb.com/open/mabinogi,MMORPG,PC (Windows),Nexon America Inc. ,NEXON Korea Corp.,2012-12-06,https://www.mmobomb.com/mabinogi,2012
310,415,Stormfall: Age of War,https://www.mmobomb.com/g/415/thumbnail.jpg,"The mystical lands of Darkshine have riddled themselves with chaos, as what is left of what was once a legendary empire known as Stormfall is in a perpetual state of territorial conquer. By Lord Oberon's will, you have been selected as the mightiest and most capable champion to reunite the empire against all unmerciful evil.",https://www.mmobomb.com/open/stormfall-age-war,Strategy,Web Browser,Plarium,Plarium,2012-11-01,https://www.mmobomb.com/stormfall-age-war,2012
311,244,AirMech,https://www.mmobomb.com/g/244/thumbnail.jpg,"AirMech is a 3D sci-fi RTS by Carbon Games, available in the browser (Chrome) and through Steam With DotA-style gameplay players control a transforming mech, that can take flight at a moments notice in this strategy based game. Combat on the ground or switch to air to fly around and pick up units to transport.",https://www.mmobomb.com/open/airmech,Strategy,PC (Windows),Carbon Games,Carbon Games,2012-11-08,https://www.mmobomb.com/airmech,2012
312,349,Big Farm,https://www.mmobomb.com/g/349/thumbnail.jpg,"Goodgame's Big Farm has you taking over for Uncle George after he's left his farm “in pretty bad shape.” You'll need to plant crops, raise livestock, and get a little help from your neighbors to get the farm back in shape! You'll start with some basic crops, but as you progress, you'll be able to unlock more labor-intensive and financially rewarding crops.",https://www.mmobomb.com/open/big-farm,Strategy,Web Browser,GoodGame Studios,GoodGame Studios,2012-10-29,https://www.mmobomb.com/big-farm,2012
313,416,Wartune,https://www.mmobomb.com/g/416/thumbnail.jpg,"Wartune is a free to play 2D turn-based browser MMORPG by R2games. Wartune's dark fantasy world places players in the role of a knight, mage, or archer.",https://www.mmobomb.com/open/wartune,MMORPG,Web Browser,R2 Games,7Th Road,2012-10-25,https://www.mmobomb.com/wartune,2012
314,246,Pirate 101,https://www.mmobomb.com/g/246/thumbnail.jpg,Pirate101 is a 3D Pirate MMORPG where players must embark on a journey to become a renowned pirate. Players will be able to choose from 5 unique pirate themed classes each with their own unique starter companion and abilities.,https://www.mmobomb.com/open/pirate-101,MMORPG,PC (Windows),KingsIsle Entertainment,KingsIsle Entertainment,2012-10-15,https://www.mmobomb.com/pirate-101,2012
315,417,Dino Storm,https://www.mmobomb.com/g/417/thumbnail.jpg,"Dino Storm is a 3D RPG browser-based MMO by Splitscreen Studios. Players embark on a perilous journey to DinoVille, with nothing more than a change in their pockets, some ammunition, a loaded laser cannon, and your very own dinosaur.",https://www.mmobomb.com/open/dino-storm,MMORPG,Web Browser,Splitscreen S.,Splits. S,2012-09-12,https://www.mmobomb.com/dino-storm,2012
316,418,The Settlers Online,https://www.mmobomb.com/g/418/thumbnail.jpg,"The Settlers Online is a free to play 2D browser-based MMORTS by Ubisoft. As an upcoming king, players take on the role as the royal leader and oversee the expanding empire.",https://www.mmobomb.com/open/the-settlers-online,Strategy,Web Browser,Ubisoft,Blue Byte,2012-09-11,https://www.mmobomb.com/the-settlers-online,2012
317,248,Continent of the Ninth Seal,https://www.mmobomb.com/g/248/thumbnail.jpg,"C9 (Continent of the Ninth Seal) is a free to play 3D fantasy action RPG with great graphics, strategic battle zone system, story driven quests, and much more. C9 has hack and slash style action with impressive graphics, fluid movement and fancy skill effects that combine to create visually marvelous game play.",https://www.mmobomb.com/open/c9,MMORPG,PC (Windows),Webzen,NHN Games (Acquired by Webzen),2012-09-13,https://www.mmobomb.com/c9,2012
318,24,Counter-Strike: Global Offensive,https://www.mmobomb.com/g/24/thumbnail.jpg,"Counter-Strike: Global Offensive (CS:GO) is a worldwide phenomenon, and now Valve's hit team-based shooter is free-to-play! Choose your side -- terrorist or counter-terrorist -- and engage is fast-paced team-based battles with a variety of objectives.",https://www.mmobomb.com/open/counter-strike-global-offensive,Shooter,PC (Windows),Valve,"Valve, Hidden Path Entertainment",2012-08-21,https://www.mmobomb.com/counter-strike-global-offensive,2012
319,453,Gotham City Impostors,https://www.mmobomb.com/g/453/thumbnail.jpg,Gotham City Impostors is a free to play 3D mutliplayer FPS by Warner Bros. Interactive Entertainment.,https://www.mmobomb.com/open/gotham-city-impostors,Shooter,PC (Windows),Warner Bros. Interactive Entertainment,"Monolith Productions, Inc.",2012-08-31,https://www.mmobomb.com/gotham-city-impostors,2012
320,249,RPG MO,https://www.mmobomb.com/g/249/thumbnail.jpg,"RPG MO is a free-to-play retro-style sandbox MMORPG featuring pixilated graphics and wide, colorful world in which players can level up various combat abilities, or take a break from the hack-and-slash and focus on crafting skills. This 2D open-world MMORPG is available on PC via browser, client and Steam.",https://www.mmobomb.com/open/rpg-mo,MMORPG,"PC (Windows), Web Browser",Marxnet,Marxnet,2012-07-18,https://www.mmobomb.com/rpg-mo,2012
321,256,Realm of the Mad God,https://www.mmobomb.com/g/256/thumbnail.jpg,Realm of the Mad God is a free to play 2D browser based cooperative MMO shooter with RPG elements and retro styling straight from the 8-bit era. Fight monsters in groups of up to 85 players!,https://www.mmobomb.com/open/realm-mad-god,MMORPG,"PC (Windows), Web Browser",Kabam,Wild Shadow Studios,2012-02-21,https://www.mmobomb.com/realm-mad-god,2012
322,422,Pirates: Tides of Fortune,https://www.mmobomb.com/g/422/thumbnail.jpg,Pirates: Tides of Fortune is a free to play browser-based 2D MMORTS developed by Plarium. Players begin the strategy MMO game with an upgradeable island and a handful of resource points to put into their gold and lumber facilities.,https://www.mmobomb.com/open/pirates-tides-fortune,Strategy,Web Browser,Plarium Games,Plarium Games,2012-02-12,https://www.mmobomb.com/pirates-tides-fortune,2012
323,255,Stronghold Kingdoms,https://www.mmobomb.com/g/255/thumbnail.jpg,Stronghold Kingdoms is a strategy based building/warfare game developed by Firefly Studios and based on the long running Strongholds PC game series. Players will be tasked with building their own settlement and watching it flourish.,https://www.mmobomb.com/open/stronghold-kingdoms,Strategy,Web Browser,FireFly Studios,FireFly Studios,2012-02-28,https://www.mmobomb.com/stronghold-kingdoms,2012
324,292,5Street,https://www.mmobomb.com/g/292/thumbnail.jpg,"5Street (ShowUp) is a free-to-play online dance game where players can socialize, dress in the latest fashions and dance together to hit music. Players create their characters and traverse the virtual cityscape alongside thousands of other players.",https://www.mmobomb.com/open/5street,Social,PC (Windows),Snail Games,Snail Games,2011-11-11,https://www.mmobomb.com/5street,2011
325,261,No More Room in Hell,https://www.mmobomb.com/g/261/thumbnail.jpg,"No More Room in Hell is a free to play cooperative FPS survival horror mod for the Source Engine, and focuses on survival in an “of the Dead” type universe loosely based on Romero’s famous work. The multiplayer co-op game play has been likened more to a survival horror game than a typical first person shooter, but the game relies on typical first person mechanics.",https://www.mmobomb.com/open/no-more-room-in-hell,Shooter,PC (Windows),Lever Games,No More Room in Hell Team,2011-10-31,https://www.mmobomb.com/no-more-room-in-hell,2011
326,262,Digimon Masters Online,https://www.mmobomb.com/g/262/thumbnail.jpg,Digimon Masters is a free to play 3D MMORPG featuring the popular Digimon franchise. The conflict has spilled once again from the Digital World into the Real World and the fate of both worlds will rest on the hands on a new generation of Tamers.,https://www.mmobomb.com/open/digimon-masters,MMORPG,PC (Windows),MOVE ON USA CO.,"Move Games Co., Ltd.",2011-10-20,https://www.mmobomb.com/digimon-masters,2011
327,264,Dragon Nest,https://www.mmobomb.com/g/264/thumbnail.jpg,Dragon Nest is a free to play 3D fast paced action MMORPG published by Nexon with cute anime inspired graphics. Dragon Nest features four cute classes that can be directed down various paths of customization.,https://www.mmobomb.com/open/dragon-nest,MMORPG,PC (Windows), Eyedentity Games Inc., Eyedentity Games Inc.,2011-09-28,https://www.mmobomb.com/dragon-nest,2011
328,427,Drakensang Online,https://www.mmobomb.com/g/427/thumbnail.jpg,"Drakensang Online is a free to play 3D action RPG game that features extraordinary 3D graphics and effects and heralds the next generation of free-to-play online browser games. With the ability to customize your character, skills and magic powers like never before, join your comrades to wage a brutal war against evil.",https://www.mmobomb.com/open/drakensang-online,MMORPG,Web Browser,Bigpoint,Bigpoint,2011-08-08,https://www.mmobomb.com/drakensang-online,2011
329,267,Mission Against Terror,https://www.mmobomb.com/g/267/thumbnail.jpg,"Mission Against Terror (MAT) is a free MMOFPS set in a not so distant future and in a fictional setting, pitting two teams against each other all over the world. Very distinct characters star in the game and fight for a common objective, from the male civilian with a vengeance to a war-torn female soldier with something to prove.",https://www.mmobomb.com/open/mat,Shooter,PC (Windows),Suba Games,Kingsoft,2011-07-08,https://www.mmobomb.com/mat,2011
330,269,Spiral Knights,https://www.mmobomb.com/g/269/thumbnail.jpg,"Spiral Knights is a free-to-play 3D fantasy MMORPG Java game with a retro-inspired visual style. Anybody who dares to face the perils of these dungeons, whether alone or with a group of up to three other friends, can start their journey to the core of the Clockworks.",https://www.mmobomb.com/open/spiral-knights,MMORPG,PC (Windows),SEGA,Three Rings,2011-06-15,https://www.mmobomb.com/spiral-knights,2011
331,423,Steel Legions,https://www.mmobomb.com/g/423/thumbnail.jpg,"Steel Legions is a free to play 3D strategy browser game from Splitscreen Studios, where four factions struggle for domination. It combines great 3D visuals with accessible, fast-paced PvP (player-versus-player) action.",https://www.mmobomb.com/open/steel-legions,Shooter,Web Browser,Splitscreen Studios,Splitscreen Studios,2011-06-15,https://www.mmobomb.com/steel-legions,2011
332,271,Asda Global,https://www.mmobomb.com/g/271/thumbnail.jpg,Asda Global is a free to play MMORPG that was developed by MaxOn Soft Corp. One of the main features in Asda Global is finding your Soulmate in-game.,https://www.mmobomb.com/open/asda-global,MMORPG,PC (Windows),GamenGame,Maxonsoft,2011-05-19,https://www.mmobomb.com/asda-global,2011
333,60,Brink,https://www.mmobomb.com/g/60/thumbnail.jpg,"Splash Damage's award-winning first-person shooter Brink is now free-to-play! In the distant future, the Ark -- meant to be a self-sustaining habitat -- is overflowing with refugees and resources are scarce.",https://www.mmobomb.com/open/brink,Shooter,PC (Windows),Bethesda Softworks,Splash Damage,2011-05-09,https://www.mmobomb.com/brink,2011
334,272,Allods Online,https://www.mmobomb.com/g/272/thumbnail.jpg,"Allods Online is an impressive free to play fantasy MMORPG with some Sci-Fi elements that fans of the genre’s most successful titles can enjoy. It features extensive questing, intense player-versus-player combat, grand exploration, in-depth character development and plenty of social interaction.",https://www.mmobomb.com/open/allods-online,MMORPG,PC (Windows),My.com,Allods Team,2011-04-26,https://www.mmobomb.com/allods-online,2011
335,205,Elsword,https://www.mmobomb.com/g/205/thumbnail.jpg,Elsword is a free to play 3D non-stop side-scrolling MMORPG set in a colorful comic book style world with anime-style graphics and RPG elements. Experienced gamers as well as casual players can immediately jump into the game and pick-up the intuitive controls to defeat enemies or string together combos to deal devastating damage.,https://www.mmobomb.com/open/elsword,MMORPG,PC (Windows),KOG Games,KOG,2011-03-23,https://www.mmobomb.com/elsword,2011
336,260,DC Universe Online,https://www.mmobomb.com/g/260/thumbnail.jpg,"DC Universe Online (DCUO) is a free to play 3D action MMORPG from Sony Online Entertainment. Players can create their own legendary superhero, or villain, and join forces with their favorite DC Comics characters, including Batman, Superman and the Joker to either save or destroy the planet.",https://www.mmobomb.com/open/dcuo,MMORPG,PC (Windows),Daybreak Games,Daybreak Games,2011-01-11,https://www.mmobomb.com/dcuo,2011
337,273,Bloodline Champions,https://www.mmobomb.com/g/273/thumbnail.jpg,"Bloodline Champions is a free to play 3D arena-based PvP MMO game published by Funcom, and has been compared to Defense of the Ancients and World of Warcraft Arena. But instead of relying on killing creeps or grinding for the best set of gear, Bloodlines is a more skill-based game.",https://www.mmobomb.com/open/bloodline-champions,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2011-01-13,https://www.mmobomb.com/bloodline-champions,2011
338,274,GetAmped 2,https://www.mmobomb.com/g/274/thumbnail.jpg,GetAmped 2 is a free fighting MMO game that follows the work made on Splash Fighters. In this game players enter the city of Wingdom and choose a fighter from five different classes.,https://www.mmobomb.com/open/getamped-2,Fighting,PC (Windows),CyberStep,CyberStep,2010-12-16,https://www.mmobomb.com/getamped-2,2010
339,275,Dragon Saga,https://www.mmobomb.com/g/275/thumbnail.jpg,"Dragon Saga (Dragonica Online) is a free to play side scrolling 3D Fantasy MMORPG set in a world of Dragons and magic. Choose one of four classes (Warrior, Mage, Thief and Archer) and explore a rich world filled with unique monsters.",https://www.mmobomb.com/open/dragon-saga,MMORPG,PC (Windows),Gravity Interactive,Gravity Interactive,2010-10-28,https://www.mmobomb.com/dragon-saga,2010
340,276,Vindictus,https://www.mmobomb.com/g/276/thumbnail.jpg,"Vindictus is an action packed free 3D MMORPG game developed by devCAT and published by Nexon. It is known as Mabinogi Heroes outside of North America and Europe, since it is a prequel to the MMORPG Mabinogi.",https://www.mmobomb.com/open/vindictus,MMORPG,PC (Windows),Nexon,devCAT,2010-10-13,https://www.mmobomb.com/vindictus,2010
341,277,Aika Online,https://www.mmobomb.com/g/277/thumbnail.jpg,"Aika Online is a 3D fantasy MMORPG with fast paced gameplay, great graphics and strong emphasis on player versus player (PvP) combat. The game presents three major PvP modes from small skirmishes to 1000 vs.",https://www.mmobomb.com/open/aika-online,MMORPG,PC (Windows),HanbitSoft,JoyImpact,2010-08-27,https://www.mmobomb.com/aika-online,2010
342,258,APB Reloaded,https://www.mmobomb.com/g/258/thumbnail.jpg,"APB: Reloaded (All Points Bulletin) is a free to play 3D massively multiplayer online third-person shooter game (MMOTPS) based in the modern-day fictional city of San Paro featuring two factions, Law Enforcement who take on the challenge of supporting and safeguarding justice, or as Gangs, who operate against the law and any opposing groups by any means necessary. Players can join either faction, and then form their own customized team and group to join the constant battle across the urban landscape.",https://www.mmobomb.com/open/apb,Shooter,PC (Windows),Reloaded Games,Reloaded Productions,2010-06-29,https://www.mmobomb.com/apb,2010
343,278,Mortal Online,https://www.mmobomb.com/g/278/thumbnail.jpg,Mortal Online is a free to play First Person sandbox MMORPG with a huge medieval fantasy world. This is a unique old-school PvP/PvE sandbox that just requires a little creative energy and the craving for opportunity.,https://www.mmobomb.com/open/mortal-online,MMORPG,PC (Windows),Star Vault AB ,Star Vault AB ,2010-06-09,https://www.mmobomb.com/mortal-online,2010
344,281,Grand Fantasia,https://www.mmobomb.com/g/281/thumbnail.jpg,"Grand Fantasia is a free-to-play 3D massively multiplayer online role-playing game (MMORPG) with anime-inspired graphics, that has enjoyed great success in other territories. The game is also called Dreamy Journey Online in other parts of the world.",https://www.mmobomb.com/open/grand-fantasia,MMORPG,PC (Windows),X-Legend Entertainment,X-Legend Entertainment,2009-12-01,https://www.mmobomb.com/grand-fantasia,2009
345,425,Grepolis,https://www.mmobomb.com/g/425/thumbnail.jpg,"Are you ready to conquer the Olympus following in the footsteps of Ulysses, Achilles and the Greek heroes? Then join us for a unique adventure into the world of Ancient Greece.",https://www.mmobomb.com/open/grepolis,Strategy,Web Browser,InnoGames,InnoGames,2009-12-08,https://www.mmobomb.com/grepolis,2009
346,286,League of Legends,https://www.mmobomb.com/g/286/thumbnail.jpg,League of Legends (LoL) is a creation of Riot Games inspired by the classic Warcraft III mod Defense of the Ancients. This free MMO game mixes strategy and RPG elements in a perfect way to offer exciting and always different matches.,https://www.mmobomb.com/open/league-of-legends,MOBA,PC (Windows),Riot Games,Riot Games,2009-10-27,https://www.mmobomb.com/league-of-legends,2009
347,287,Twelve Sky 2,https://www.mmobomb.com/g/287/thumbnail.jpg,"Players may choose from any of the three classes of each faction, then develop their skills, sharpen their weapons and refine their armor to produce a character fit for battle against the other Factions. But it isn't all about PvP, Twelve Sky also caters to a player's solo and party needs too!",https://www.mmobomb.com/open/twelve-sky-2,MMORPG,PC (Windows),RedFox Games,SG Data,2009-09-09,https://www.mmobomb.com/twelve-sky-2,2009
348,288,Champions Online,https://www.mmobomb.com/g/288/thumbnail.jpg,"Champions Online: Free for All is a 3D superhero-themed Fantasy MMORPG (Massively multiplayer online role playing game) from Cryptic Studios (creator of City of Heroes Freedom), with fast paced gameplay and awesome cel-shading graphics, set in Millennium City. The game used to be pay to play but officially went free to play.",https://www.mmobomb.com/open/champions-online,MMORPG,PC (Windows),Perfect World Entertainment,Cryptic Studios,2009-09-01,https://www.mmobomb.com/champions-online,2009
349,1110,Supremacy 1914,https://www.mmobomb.com/g/1110/thumbnail.jpg,"Navigate the turbulent waters of World War I in Supremacy 1914, a free-to-play strategy browser game from Bytro Labs.",https://www.mmobomb.com/open/supremacy-1914,Strategy,Web Browser,Bytro Labs,Bytro Labs,2009-09-06,https://www.mmobomb.com/supremacy-1914,2009
350,280,WolfTeam,https://www.mmobomb.com/g/280/thumbnail.jpg,Wolf Team is a fast paced free 3D MMOFPS published by Aeria Games that features the capacity for players to transform between playing as a Human or as a Werewolf. Humans have a vast array of weapons available at their disposal giving them an edge at a distance.,https://www.mmobomb.com/open/wolfteam,Shooter,PC (Windows),Aeria Games,Softnyx,2009-07-09,https://www.mmobomb.com/wolfteam,2009
351,290,Runes of Magic,https://www.mmobomb.com/g/290/thumbnail.jpg,"Runes of Magic is a free to play 3D fantasy MMORPG. Dive into Taborea, a dangerous and magical world full of mysteries.",https://www.mmobomb.com/open/runes-of-magic,MMORPG,PC (Windows),GameForge,Runewalker Entertainment,2009-03-19,https://www.mmobomb.com/runes-of-magic,2009
352,291,theHunter,https://www.mmobomb.com/g/291/thumbnail.jpg,"Hunting simulation is brought to new depths with theHunter, a free to play realistic hunting game where players can hunt 22 different animals in various locations inspired by real world reserves. theHunter pushes the boundaries of in-game depth, immersing players in the thrill of the hunt without actually killing live animals.",https://www.mmobomb.com/open/thehunter,Shooter,PC (Windows),"Expansive Worlds , Avalanche Studios","Expansive Worlds , Avalanche Studios",2009-03-05,https://www.mmobomb.com/thehunter,2009
353,254,AION,https://www.mmobomb.com/g/254/thumbnail.jpg,"Aion: Ascension is a free to play visually stunning 3D MMORPG where your character wields devastating powers and sweeping wings to explore a celestial world of breath-taking beauty and epic adventure. It features cutting-edge imagery, gorgeous environments, and a unique fantasy world.",https://www.mmobomb.com/open/aion,MMORPG,PC (Windows),NCSOFT,NCSOFT,2008-11-25,https://www.mmobomb.com/aion,2008
354,293,Atlantica Online,https://www.mmobomb.com/g/293/thumbnail.jpg,Atlantica Online travels back to the roots of traditional RPGs and blends classic turn-based combat with gripping strategy elements. The tactical combat present in this free MMORPG is a major attribute and one that is captivating players from all over the world!,https://www.mmobomb.com/open/atlantica-online,MMORPG,PC (Windows),VALOFE,NDOORS Corporation,2008-10-30,https://www.mmobomb.com/atlantica-online,2008
355,295,Florensia,https://www.mmobomb.com/g/295/thumbnail.jpg,Florensia is a free-to-play fantasy MMORPG game with several islands and the sprawling ocean to explore. In this free MMO game the players chooses from 12 different character classes and create their own ship from five previously defined models.,https://www.mmobomb.com/open/florensia,MMORPG,PC (Windows),Netts Corporation,Netts Corporation,2008-10-15,https://www.mmobomb.com/florensia,2008
356,306,4Story,https://www.mmobomb.com/g/306/thumbnail.jpg,"4Story (or Gates of Andaron for North America) is a 3D Fantasy MMORPG with a visual style and interface design very similar to the popular MMORPG World of Warcraft. Three kingdoms are facing each other without a bit of yield, advocating each history and truth of those three kingdoms.",https://www.mmobomb.com/open/4story,MMORPG,PC (Windows),Zemi Interactive,Zemi Interactive,2008-10-20,https://www.mmobomb.com/4story,2008
357,426,AdventureQuest Worlds,https://www.mmobomb.com/g/426/thumbnail.jpg,"Adventure Quest Worlds is a free 2D fantasy browser MMORPG from the same creators of AdventureQuest, DragonFable and MechQuest games. AdventureQuest Worlds' gameplay is surrounded around the in-game battles that occur.",https://www.mmobomb.com/open/adventurequest-worlds,MMORPG,Web Browser,Artix Entertainment,Artix Entertainment,2008-10-10,https://www.mmobomb.com/adventurequest-worlds,2008
358,296,S4 league,https://www.mmobomb.com/g/296/thumbnail.jpg,S4 League is a great free MMO game that perfectly blends nonstop shooter action with inspired anime visuals. It’s a stylish third person shooter with a fantastic and colorful anime attitude that is both terrific to look at and play.,https://www.mmobomb.com/open/s4-league,Shooter,PC (Windows),Aeria Games,GameOn Studio (Previously known as Pentavision),2008-09-22,https://www.mmobomb.com/s4-league,2008
359,297,Wizard101,https://www.mmobomb.com/g/297/thumbnail.jpg,"Wizard101 is a 3D Wizard MMORPG which is very much influence by Harry Porter. Here a player is considered as a student of Ravenwood School of Magic Arts, which belongs to a fictional town known as Wizard valley.",https://www.mmobomb.com/open/wizard101,MMORPG,PC (Windows),KingsIsle Entertainment,KingsIsle Entertainment,2008-09-02,https://www.mmobomb.com/wizard101,2008
360,298,Perfect World International,https://www.mmobomb.com/g/298/thumbnail.jpg,"Perfect World International is a free-to-play MMORPG based on the Chinese mythology. The fabulous visuals support the refined gameplay, immersing players in a huge game world.",https://www.mmobomb.com/open/perfect-world,MMORPG,PC (Windows),"Beijing Perfect World, Perfect World Entertainment",Beijing Perfect World,2008-09-02,https://www.mmobomb.com/perfect-world,2008
361,319,Ace Online,https://www.mmobomb.com/g/319/thumbnail.jpg,"Ace Online (Air Rivals in Europe) is an action based sci-fi MMO 3D Space Shooter with very unique PvP (up to 100 vs 100), gameplay, and wonderful graphics. The game was originally released as ""Space Cowboys"" in the United States.",https://www.mmobomb.com/open/ace-online,Shooter,PC (Windows),Suba Games,MasangSoft,2008-08-29,https://www.mmobomb.com/ace-online,2008
362,300,Rohan: Blood Feud,https://www.mmobomb.com/g/300/thumbnail.jpg,"R.O.H.A.N.: Blood Feud is a free massively multiplayer online role-playing game. This free MMO game unfolds in a rich and huge persistent online world, and is set on the continent of R.O.H.A.N.: Blood Feud.",https://www.mmobomb.com/open/rohan-blood-feud,MMORPG,PC (Windows),Playwith Interactive,Playwith Interactive,2008-05-28,https://www.mmobomb.com/rohan-blood-feud,2008
363,301,Age of Conan: Unchained,https://www.mmobomb.com/g/301/thumbnail.jpg,Age of Conan: Unchained (Age of Conan: Hyborian Adventures) is a free to play 3D fantasy massively-multiplayer online roleplaying game (MMORPG) based on the world and works of acclaimed author Robert E. Howard.,https://www.mmobomb.com/open/age-of-conan,MMORPG,PC (Windows),Funcom,Funcom,2008-05-20,https://www.mmobomb.com/age-of-conan,2008
364,428,Ikariam,https://www.mmobomb.com/g/428/thumbnail.jpg,"Ikariam is a free-to-play browser based MMORTS with familiar gameplay, PvP multiplayer and civilian micromanagement Ikariam features real-time progression, the game’s time flows whether you are online or offline, that offers a harrowing experience for many players as it can mean the difference between the success or loss of their city. Set within a chain of Greek-inspired islands, Ikariam challenges players to manage their resources while forging their own city-state.",https://www.mmobomb.com/open/ikariam,Strategy,Web Browser,GameForge,GameForge,2008-03-31,https://www.mmobomb.com/ikariam,2008
365,303,Saga,https://www.mmobomb.com/g/303/thumbnail.jpg,"Saga is a free persistent MMO real-time strategy game. Every action you take, including buildings you create, troops you acquire and territories you conquer will remain with you for as long as you play the game.",https://www.mmobomb.com/open/saga,Strategy,PC (Windows),Silverlode Interactive,"Silverlode Interactive , Wasatch Games",2008-02-26,https://www.mmobomb.com/saga,2008
366,305,Fiesta Online,https://www.mmobomb.com/g/305/thumbnail.jpg,"Fiesta Online is a free to play 3D cartoon style MMORPG with simple gameplay, cell-shaded graphics, regular updates, and now with a browser version. The game combines easy to learn controls with the accustomed depth of an online role-playing game, which makes it suitable for beginners and experienced players alike.",https://www.mmobomb.com/open/fiesta-online,MMORPG,PC (Windows),gamigo AG,Onson Soft,2008-02-01,https://www.mmobomb.com/fiesta-online,2008
367,307,Shaiya,https://www.mmobomb.com/g/307/thumbnail.jpg,"Shaiya is a dazzling free to play fantasy MMORPG that plunges players in a gigantic war between the opposing forces of Light and Darkness. Shaiya allows players to enter compelling quests for glory both in solo and in cooperative gaming, with the option to join or create a guild and evolving to a level where they can defeat even the most impressive and toughest creatures in the game world.",https://www.mmobomb.com/open/shaiya,MMORPG,PC (Windows),Aeria Games,Aeria Games,2007-12-24,https://www.mmobomb.com/shaiya,2007
368,308,Angels Online,https://www.mmobomb.com/g/308/thumbnail.jpg,Angels Online is a free to play 2D Fantasy MMORPG with great anime style graphics and lots of classes. Players can fight for 1 of 4 realms in Angels Online.,https://www.mmobomb.com/open/angels-online,MMORPG,PC (Windows),I Got Games,UserJoy Technology,2007-12-01,https://www.mmobomb.com/angels-online,2007
369,309,Seal Online,https://www.mmobomb.com/g/309/thumbnail.jpg,"The game also provides a large selection of classes. Initially they were six, as: Knight, Warrior, Magician, Priest, Jester and Crafter.",https://www.mmobomb.com/open/seal-online,MMORPG,PC (Windows),YNK Interactive,YNK Interactive,2007-11-19,https://www.mmobomb.com/seal-online,2007
370,311,Rumble Fighter,https://www.mmobomb.com/g/311/thumbnail.jpg,"Rumble Fighter is a free 3D fighting MMO game offering a casual approach, being easy to play but difficult to master. A maximum of 8 players get to battle it out simultaneously in fast paced and exciting multiplayer action.",https://www.mmobomb.com/open/rumble-fighter,Fighting,PC (Windows),RedFox Games,Nimonix,2007-08-02,https://www.mmobomb.com/rumble-fighter,2007
371,312,Granado Espada Online,https://www.mmobomb.com/g/312/thumbnail.jpg,"Granado Espada Online is a 3D free to play fantasy MMORPG with RTS (Real-Time Strategy) elements, inspired by Europe's exploration of the Americas. If you love to play strategy games and you are in a search of some online role playing game then I’ll invite you to play this game.",https://www.mmobomb.com/open/granado-espada,MMORPG,PC (Windows),T3Fun,IMC Games Co. Limited,2007-07-10,https://www.mmobomb.com/granado-espada,2007
372,265,9Dragons,https://www.mmobomb.com/g/265/thumbnail.jpg,"9Dragons is a 3D martial arts MMORPG with a great combat system and a unique skill system, set in ancient China during the Ming Dynasty. The game allows you pick from one of four distinct classes (Warriro, Strategist, Chi Kung Artist, Holist) and six different martial arts (White Clans: Shaolin, Wu Tang, The League of Beggars - Black Clans: Sacred Flower, Heavenly Demon and The Brotherhood of Thieves).",https://www.mmobomb.com/open/9dragons,MMORPG,PC (Windows),Battlezone,JoongWon Games,2007-05-09,https://www.mmobomb.com/9dragons,2007
373,15,Crossfire,https://www.mmobomb.com/g/15/thumbnail.jpg,"CrossFire is a free MMOFPS game that pits two powerful forces against each other. On one hand we have the terrorist from Black List, and on the other hand the anti-terrorist mercenaries of Global Risk.",https://www.mmobomb.com/open/crossfire,Shooter,PC (Windows),Neowiz Games,SmileGate,2007-05-03,https://www.mmobomb.com/crossfire,2007
374,313,Teeworlds,https://www.mmobomb.com/g/313/thumbnail.jpg,"Teeworlds is a free to play retro multiplayer online shooter with side-scrolling combat like that of Smash Bros., and the ability to edit the maps for custom mods. It’s easy to see why Teeworlds is a popular MMO shooter.",https://www.mmobomb.com/open/teeworlds,Shooter,PC (Windows),Teeworlds Team ,Teeworlds Team ,2007-05-27,https://www.mmobomb.com/teeworlds,2007
375,337,Priston Tale,https://www.mmobomb.com/g/337/thumbnail.jpg,"Priston Tale is a free to play fantasy MMORPG released in 2001 by Trglow Pictures. Welcome to the Continent of Priston, where its inhabitants settle in one of the two major towns.",https://www.mmobomb.com/open/priston-tale,MMORPG,PC (Windows),Suba Games,Trglow Pictures,2007-05-17,https://www.mmobomb.com/priston-tale,2007
